arxiv_id,title,first_submitted,primary_category,D1,D2,D3,D4,D5,D6,D7_code,D7_data,D8,D9,needs_fulltext,evidence
2508.06642,Benchmarking Self-Driving Labs,2025-08-08,physics.comp-ph,SURVEY,NA,NA,MATERIALS,BENCHMARK_METRIC,NONE,NO,NO,METHOD,UNSPECIFIED,0,'we provide a comprehensive review of the literature'; supplemented by 'a series of simulated Bayesian optimization campaigns'; contributes 'a common language for quantifying and understanding this acceleration'.
2508.06960,DatasetResearch: Benchmarking Agent Systems for Demand-Driven Dataset Discovery,2025-08-09,cs.AI,BENCHMARK,NA,NA,GENERAL_ML,BENCHMARK_METRIC,REPRO_ARTIFACTS,YES,YES,METHOD,UNSPECIFIED,0,"'We introduce DatasetResearch, the first comprehensive benchmark evaluating AI agents' ability to discover and synthesize datasets'; 'publicly available at https://github.com/GAIR-NLP/DatasetResearch'."
2508.07955,Expert Preference-based Evaluation of Automated Related Work Generation,2025-08-11,cs.CL,BENCHMARK,NA,NA,GENERAL_ML,LLM_JUDGE;HUMAN_EXPERT,NONE,NO,NO,METHOD,EVALUATOR,0,"'We propose GREP, a multi-turn evaluation framework'; 'bears a strong correlation with the assessment of human experts'; evaluation methodology is the contribution, no generating system."
2508.10152,Improving and Evaluating Open Deep Research Agents,2025-08-13,cs.AI,SYSTEM,L1_STAGE,LITERATURE,GENERAL_ML,BENCHMARK_METRIC,NONE,NO,PARTIAL,CAPABILITY,NONE_CLAIMED,0,"'We introduce three strategic improvements to ODR, resulting in the ODR+ model, which achieves a state-of-the-art 10% success rate on BC-Small'; agents 'autonomously search for, and utilize, internet-based content'."
2508.11860,LARC: Towards Human-level Constrained Retrosynthesis Planning through an Agentic Framework,2025-08-16,cs.AI,SYSTEM,L1_STAGE,EXP_DESIGN,CHEMISTRY,BENCHMARK_METRIC,NONE,NO,NO,CAPABILITY,UNSPECIFIED,0,"'we present LARC, the first LLM-based Agentic framework for Retrosynthesis planning under Constraints'; 'LARC achieves a 72.9% success rate' on '48 constrained retrosynthesis planning tasks'; routes are planned, not executed in a lab."
2508.11987,FutureX: An Advanced Live Benchmark for LLM Agents in Future Prediction,2025-08-16,cs.AI,BENCHMARK,NA,NA,OTHER,BENCHMARK_METRIC,NONE,NO,NO,METHOD,UNSPECIFIED,0,"'we introduce FutureX, a dynamic and live evaluation benchmark'; domain is future prediction in 'politics, economics, and finance', not a listed research domain."
2508.12800,Atom-Searcher: Enhancing Agentic Deep Research via Fine-Grained Atomic Thought Reward,2025-08-18,cs.CL,FRAMEWORK,NA,LITERATURE,GENERAL_ML,BENCHMARK_METRIC,TRACES,NO,NO,METHOD,NONE_CLAIMED,0,"'we propose Atom-Searcher, a novel RL framework for agentic deep research'; 'Atomic Thought, a novel LLM thinking paradigm that decomposes reasoning into fine-grained functional units'; 'exhibits more interpretable, human-like reasoning patterns'; 'Experiments on seven benchmarks'."
2508.13421,Virtuous Machines: Towards Artificial General Science,2025-08-19,cs.AI,SYSTEM,L4_FULL,IDEATION;EXP_DESIGN;EXECUTION;ANALYSIS;WRITING,SOCIAL_SCI,HUMAN_EXPERT;REAL_WORLD,NONE,NO,NO,CAPABILITY,NONE_CLAIMED,0,"'a domain-agnostic, agentic AI Scientist system can independently navigate the scientific workflow - from hypothesis generation through data collection to manuscript preparation'; 'executed one new online data collection with 288 participants'; 'comparable to experienced researchers'."
2508.14111,From AI for Science to Agentic Science: A Survey on Autonomous Scientific Discovery,2025-08-18,cs.LG,SURVEY,NA,NA,MULTI,NONE,NONE,NO,NO,CONCEPTUAL,UNSPECIFIED,0,"'This survey provides a domain-oriented review of autonomous scientific discovery across life sciences, chemistry, materials science, and physics'."
2508.14146,MMReview: A Multidisciplinary and Multimodal Benchmark for LLM-Based Peer Review Automation,2025-08-19,cs.CL,BENCHMARK,NA,REVIEW,MULTI,BENCHMARK_METRIC;HUMAN_EXPERT,NONE,NO,NO,METHOD,UNSPECIFIED,0,"'we propose MMReview, a comprehensive benchmark'; '240 papers across 17 research domains within four major academic disciplines'; 'expert-written review comments' used as gold reference"
2508.14880,MedResearcher-R1: Expert-Level Medical Deep Researcher via A Knowledge-Informed Trajectory Synthesis Framework,2025-08-20,cs.CL,SYSTEM,L1_STAGE,LITERATURE,BIOMED,BENCHMARK_METRIC,NONE,NO,NO,CAPABILITY,NONE_CLAIMED,0,'We present a medical deep research agent'; 'establishing new state-of-the-art results on medical benchmarks' — information seeking/synthesis only
2508.15126,aiXiv: A Next-Generation Open Access Ecosystem for Scientific Discovery Generated by AI Scientists,2025-08-20,cs.AI,SYSTEM,L2_PIPELINE,WRITING;REVIEW,GENERAL_ML,LLM_JUDGE,REPRO_ARTIFACTS,YES,NO,METHOD,CO_PERFORMER,1,"'multi-agent architecture allows research proposals and papers to be submitted, reviewed, and iteratively refined by both human and AI scientists'; evaluation of 'quality ... after iterative revising and reviewing' method unclear from abstract"
2508.15804,ReportBench: Evaluating Deep Research Agents via Academic Survey Tasks,2025-08-14,cs.CL,BENCHMARK,NA,LITERATURE,GENERAL_ML,BENCHMARK_METRIC;LLM_JUDGE,PROVENANCE;REPRO_ARTIFACTS,YES,YES,METHOD,UNSPECIFIED,1,"'ReportBench, a systematic benchmark'; 'extracting citations and statements, checking the faithfulness of cited content against original sources'; domain coverage of the corpus not stated"
2508.16153,Memento: Fine-tuning LLM Agents without Fine-tuning LLMs,2025-08-22,cs.LG,FRAMEWORK,NA,LITERATURE,GENERAL_ML,BENCHMARK_METRIC;HELD_OUT_TRANSFER,REPRO_ARTIFACTS,YES,NO,METHOD,NONE_CLAIMED,0,'we introduce a novel learning paradigm for Adaptive LLM agents'; 'case-based memory adds 4.7% to 9.6% absolute points on out-of-distribution tasks'
2508.16571,LLM-Based Agents for Competitive Landscape Mapping in Drug Asset Due Diligence,2025-08-22,cs.AI,SYSTEM,L1_STAGE,LITERATURE,BIOMED,BENCHMARK_METRIC;LLM_JUDGE;REAL_WORLD,NONE,NO,NO,CAPABILITY,CO_PERFORMER,0,'competitor validating LLM-as-a-judge agent'; 'deployed in production with enterprise users ... analyst turnaround time dropped from 2.5 days to ~3 hours'
2508.19113,Hybrid Deep Searcher: Scalable Parallel and Sequential Search Reasoning,2025-08-26,cs.AI,SYSTEM,L1_STAGE,LITERATURE,GENERAL_ML,BENCHMARK_METRIC,NONE,NO,NO,METHOD,NONE_CLAIMED,0,"'We introduce HybridDeepSearcher, a structured search agent'; 'improving F1 scores by +15.9 on FanOutQA'"
2508.19200,The Ramon Llull's Thinking Machine for Automated Ideation,2025-08-26,cs.AI,SYSTEM,L0_ASSISTIVE,IDEATION,GENERAL_ML,LLM_JUDGE,NONE,NO,NO,CAPABILITY,CO_PERFORMER,1,"'We mine elements from human experts or conference papers and show that prompting LLMs with curated combinations produces research ideas'; 'lightweight, interpretable tool for augmenting scientific creativity'; evaluation procedure not stated"
2508.19383,Aleks: AI powered Multi Agent System for Autonomous Scientific Discovery via Data-Driven Approaches in Plant Science,2025-08-26,cs.AI,SYSTEM,L3_CLOSED_LOOP,IDEATION;EXP_DESIGN;EXECUTION;ANALYSIS,OTHER,BENCHMARK_METRIC,NONE,NO,NO,CAPABILITY,NONE_CLAIMED,0,"'Aleks iteratively formulated problems, explored alternative modeling strategies, and refined solutions across multiple cycles without human intervention'; plant science domain"
2508.20254,Beyond Optimization: Exploring Novelty Discovery in Autonomous Experiments,2025-08-27,cs.LG,FRAMEWORK,NA,EXP_DESIGN;EXECUTION;ANALYSIS,PHYSICS,BENCHMARK_METRIC;REAL_WORLD,NONE,NO,NO,METHOD,UNSPECIFIED,0,"'we introduce a novel framework, INS2ANE'; 'validate this approach on a pre-acquired dataset with a known ground truth'; 'implement the process on autonomous scanning probe microscopy experiments'"
2509.00244,Universal Deep Research: Bring Your Own Model and Strategy,2025-08-29,cs.AI,SYSTEM,L1_STAGE,LITERATURE,GENERAL_ML,NONE,NONE,NO,NO,CAPABILITY,CO_PERFORMER,0,"'enables the user to create, edit, and refine their own entirely custom deep research strategies'; only 'example ... strategies' and 'a user interface to facilitate experimentation' — no empirical evaluation"
2509.00375,Open Data Synthesis For Deep Research,2025-08-30,cs.CL,BENCHMARK,NA,LITERATURE,GENERAL_ML,BENCHMARK_METRIC,REPRO_ARTIFACTS,YES,YES,METHOD,UNSPECIFIED,0,"'we introduce InfoSeek, a scalable framework for synthesizing complex Deep Research tasks'; 'over 50K training examples, a curated test set'; 'We provide our codes and datasets'"
2509.01396,DeepResearch Arena: The First Exam of LLMs' Research Abilities via Seminar-Grounded Tasks,2025-09-01,cs.AI,BENCHMARK,NA,IDEATION,MULTI,BENCHMARK_METRIC,PROVENANCE,NO,NO,METHOD,NONE_CLAIMED,0,"'we introduce DeepResearch Arena, a benchmark grounded in academic seminars'; MAHTG 'extracts research-worthy inspirations from seminar transcripts' and ensures 'traceability of research task formulation'; 'spanning 12 disciplines, such as literature, history, and science'"
2509.03036,Knowledge Integration for Physics-informed Symbolic Regression Using Pre-trained Large Language Models,2025-09-03,cs.LG,SYSTEM,L1_STAGE,ANALYSIS,PHYSICS,BENCHMARK_METRIC,NONE,NO,NO,METHOD,NONE_CLAIMED,0,"'the LLM is integrated into the SR's loss function'; evaluated 'across three physical dynamics (dropping ball, simple harmonic motion, and electromagnetic wave)'; 'LLM integration consistently improves the reconstruction of physical dynamics from data'"
2509.04499,DeepTRACE: Auditing Deep Research AI Systems for Tracking Reliability Across Citations and Evidence,2025-09-02,cs.CL,BENCHMARK,NA,NA,GENERAL_ML,LLM_JUDGE;BENCHMARK_METRIC,PROVENANCE;UNCERTAINTY,NO,NO,METHOD,EVALUATOR,0,"'a novel sociotechnically grounded audit framework that turns prior community-identified failure cases into eight measurable dimensions'; 'statement-level analysis (decomposition, confidence scoring) and builds citation and factual-support matrices'; 'an LLM-judge with validated agreement to human raters'"
2509.05351,Self-Driving Laboratory Optimizes the Lower Critical Solution Temperature of Thermoresponsive Polymers,2025-09-02,cond-mat.soft,SYSTEM,L3_CLOSED_LOOP,EXP_DESIGN;EXECUTION;ANALYSIS,MATERIALS,REAL_WORLD,NONE,NO,NO,CAPABILITY,UNSPECIFIED,0,"'integrates robotic fluid-handling, on-line sensors, and Bayesian optimization (BO) that navigates the multi-component salt solution spaces to achieve user-specified LCST targets'; 'closed-loop experimental workflows'; 'self-corrects to achieve the final targets'"
2509.06283,SFR-DeepResearch: Towards Effective Reinforcement Learning for Autonomously Reasoning Single Agents,2025-09-08,cs.AI,SYSTEM,L1_STAGE,LITERATURE,GENERAL_ML,BENCHMARK_METRIC,NONE,NO,NO,CAPABILITY,NONE_CLAIMED,0,'native Autonomous Single-Agent models for DR featuring minimal web crawling and Python tool integration'; 'SFR-DR-20B achieves up to 28.7% on Humanity's Last Exam benchmark'
2509.06733,Reinforcement Learning Foundations for Deep Research Systems: A Survey,2025-09-08,cs.AI,SURVEY,NA,NA,GENERAL_ML,NONE,NONE,NO,NO,CONCEPTUAL,NONE_CLAIMED,0,"'This survey is, to our knowledge, the first dedicated to the RL foundations of deep research systems.'"
2509.06917,Paper2Agent: Reimagining Research Papers As Interactive and Reliable AI Agents,2025-09-08,cs.AI,SYSTEM,L2_PIPELINE,LITERATURE;EXECUTION;ANALYSIS,BIOMED,REAL_WORLD,REPRO_ARTIFACTS,NO,NO,DISCOVERY,CO_PERFORMER,1,"'systematically analyzes the paper and the associated codebase using multiple agents to construct a Model Context Protocol (MCP) server, then iteratively generates and runs tests'; 'We validate that these paper agents can reproduce the original paper's results'; 'automatically created AI co-scientist that identified new splicing variant associated with ADHD risk'; user-driven queries make autonomy"
2509.08713,"The More You Automate, the Less You See: Hidden Pitfalls of AI Scientist Systems",2025-09-10,cs.AI,BENCHMARK,NA,NA,GENERAL_ML,HUMAN_EXPERT;BENCHMARK_METRIC,TRACES;REPRO_ARTIFACTS,NO,NO,METHOD,EVALUATOR,0,'we design controlled experiments that isolate each failure mode while addressing challenges unique to evaluating AI scientist systems'; 'access to trace logs and code from the full automated workflow enables far more effective detection of such failures'
2509.10248,Prompt Injection Attacks on LLM Generated Reviews of Scientific Publications,2025-09-12,cs.LG,BENCHMARK,NA,REVIEW,GENERAL_ML,BENCHMARK_METRIC,NONE,NO,NO,CAPABILITY,NONE_CLAIMED,0,"'Our systematic evaluation uses 1k reviews of 2024 ICLR papers generated by a wide range of LLMs'; 'very simple prompt injections are indeed highly effective, reaching up to 100% acceptance scores'"
2509.12282,AISSISTANT: Human-AI Collaborative Review and Perspective Research Workflows in Data Science,2025-09-14,cs.AI,SYSTEM,L2_PIPELINE,LITERATURE;WRITING,GENERAL_ML,HUMAN_EXPERT;LLM_JUDGE,REPRO_ARTIFACTS,PARTIAL,NO,CAPABILITY,CO_PERFORMER,0,'the first open-source agentic framework for Human--AI collaborative generation of scientific perspectives and review research'; 'allows human intervention throughout the workflow'; 'comprehensive evaluation with both human expert reviewers and LLM-based assessment'
2509.13309,WebResearcher: Unleashing unbounded reasoning capability in Long-Horizon Agents,2025-09-16,cs.CL,SYSTEM,L1_STAGE,LITERATURE,GENERAL_ML,BENCHMARK_METRIC,NONE,NO,NO,CAPABILITY,NONE_CLAIMED,0,'an iterative deep-research paradigm ... where agents periodically consolidate findings into evolving reports'; 'Extensive experiments across 6 challenging benchmarks demonstrate that WebResearcher achieves state-of-the-art performance'
2509.13310,Scaling Agents via Continual Pre-training,2025-09-16,cs.CL,SYSTEM,L1_STAGE,LITERATURE,GENERAL_ML,BENCHMARK_METRIC,NONE,NO,NO,CAPABILITY,NONE_CLAIMED,0,'we develop a deep research agent model named AgentFounder'; 'We evaluate our AgentFounder-30B on 10 benchmarks and achieve state-of-the-art performance'
2509.13312,WebWeaver: Structuring Web-Scale Evidence with Dynamic Outlines for Open-Ended Deep Research,2025-09-16,cs.CL,SYSTEM,L3_CLOSED_LOOP,LITERATURE;WRITING,OTHER,BENCHMARK_METRIC,PROVENANCE,NO,NO,CAPABILITY,NONE_CLAIMED,0,'dual-agent framework' with planner iteratively interleaving evidence acquisition with outline optimization and writer composing report; 'citation-grounded outline linking to a memory bank of evidence' = provenance; 'new state-of-the-art across major OEDR benchmarks'
2509.14778,OpenLens AI: Fully Autonomous Research Agent for Health Infomatics,2025-09-18,cs.AI,SYSTEM,L4_FULL,LITERATURE;EXECUTION;ANALYSIS;WRITING,BIOMED,NONE,TRACES,NO,NO,CAPABILITY,NONE_CLAIMED,1,"'fully automated framework'; 'automates the entire research pipeline, producing publication-ready LaTeX manuscripts with transparent and traceable workflows'; no empirical evaluation reported in abstract"
2509.21553,AutoClimDS: Climate Data Science Agentic AI -- A Knowledge Graph is All You Need,2025-09-25,cs.AI,SYSTEM,L3_CLOSED_LOOP,EXECUTION;ANALYSIS,OTHER,REAL_WORLD,NONE,NO,NO,CAPABILITY,UNSPECIFIED,1,"'can reproduce published scientific figures and analyses from natural-language instructions alone, completing the entire workflow from dataset selection to preprocessing to modeling'; climate domain = OTHER"
2509.23426,Democratizing AI scientists using ToolUniverse,2025-09-27,cs.AI,FRAMEWORK,NA,LITERATURE;EXP_DESIGN;ANALYSIS,BIOMED,NONE,REPRO_ARTIFACTS,YES,PARTIAL,METHOD,CO_PERFORMER,1,'an ecosystem for building AI scientists' rather than a system as headline; 'ToolUniverse was used to create an AI scientist to identify a potent analog'; 'open-source ToolUniverse is available at https://aiscientist.tools'
2509.24978,Agentic Exploration of Physics Models,2025-09-29,cs.AI,SYSTEM,L3_CLOSED_LOOP,IDEATION;EXP_DESIGN;EXECUTION;ANALYSIS,PHYSICS,BENCHMARK_METRIC,NONE,NO,NO,CAPABILITY,NONE_CLAIMED,0,"'automate the heuristic, iterative loop required to discover the laws of an unknown system by exploring it through experiments and analysis'; 'We test SciExplorer on a broad set of models'"
2509.25106,Towards Personalized Deep Research: Benchmarks and Evaluations,2025-09-29,cs.CL,BENCHMARK,NA,NA,MULTI,BENCHMARK_METRIC,NONE,NO,NO,METHOD,UNSPECIFIED,1,'the first benchmark for evaluating personalization in DRAs'; '50 diverse research tasks across 10 domains'; PQR framework scoring mechanism (LLM vs human) not specified
2509.25189,InfoAgent: Advancing Autonomous Information-Seeking Agents,2025-09-29,cs.CL,SYSTEM,L1_STAGE,LITERATURE,OTHER,BENCHMARK_METRIC,NONE,NO,NO,CAPABILITY,NONE_CLAIMED,0,'a deep research agent powered by an innovative data synthesis pipeline and orchestrated web search tools'; evaluated by accuracy on BrowseComp/Xbench-DS = information-seeking stage only
