arxiv_id,title,area,domain,cohort,first_submitted,claim_strength,autonomy,paper_type,repo_urls,archetype,lineage,institution,n_files,extensions
2604.19859,DR-Venus: Towards Frontier Edge-Scale Deep Research Agents with Only 10K Open Data,A6_deep_research,GENERAL_ML,2026-H1,2026-04-21,CAPABILITY,L1_STAGE,SYSTEM,github.com/inclusionAI/DR-Venus | github.com/verl-project/verl | huggingface.co/Qwen/Qwen3-4B-Thinking-2507 | huggingface.co/collections/inclusionAI | huggingface.co/datasets/Zchu/REDSearcher_RL_1K | huggingface.co/datasets/Zchu/REDSearcher_SFT_10K,FULL_PIPELINE,,,779,.gif;.json;.md;.parquet;.png;.py;.pyc;.sh;.toml;.txt;.typed;.yaml
2604.20855,Caesar: Deep Agentic Web Exploration for Creative Answer Synthesis,A6_deep_research,GENERAL_ML,2026-H1,2026-02-24,CAPABILITY,L1_STAGE,SYSTEM,github.com/assafelovic/gpt-researcher | github.com/mem0ai/mem0,FULL_PIPELINE,,,1817,.cjs;.css;.dockerfile;.example;.html;.ico;.ini;.ipynb;.jpeg;.jpg;.js;.json
2604.23072,Analytica: Soft Propositional Reasoning for Robust and Scalable LLM-Driven Analysis,A6_deep_research,SOCIAL_SCI,2026-H1,2026-04-24,CAPABILITY,L1_STAGE,SYSTEM,github.com/chengjunyan1/analytica,FULL_PIPELINE,,,68,.csv;.ipynb;.jpg;.json;.md;.py;.sh;.svg;.txt;.yaml
2604.24978,Dont Stop Early: Scalable Enterprise Deep Research with Controlled Information Flow and Evidence-Aware Termination,A6_deep_research,OTHER,2026-H1,2026-04-27,CAPABILITY,L2_PIPELINE,SYSTEM,github.com/langchain-ai/langgraph,FULL_PIPELINE,,,668,.ambr;.cjs;.example;.ipynb;.js;.json;.lock;.md;.mts;.png;.py;.svg
2605.01489,SciResearcher: Scaling Deep Research Agents for Frontier Scientific Reasoning,A6_deep_research,MULTI,2026-H1,2026-05-02,CAPABILITY,L1_STAGE,SYSTEM,github.com/karpathy/auto,DEAD,,,0,
2605.10848,Rethinking Agentic Search with Pi-Serini: Is Lexical Retrieval Sufficient?,A6_deep_research,GENERAL_ML,2026-H1,2026-05-11,CAPABILITY,L1_STAGE,SYSTEM,github.com/badlogic/pi-mono,FULL_PIPELINE,,,1142,.bat;.c;.css;.html;.js;.json;.jsonl;.md;.mjs;.node;.png;.ps1
2605.10899,RubricEM: Meta-RL with Rubric-guided Policy Decomposition beyond Verifiable Rewards,A6_deep_research,GENERAL_ML,2026-H1,2026-05-11,METHOD,NA,FRAMEWORK,huggingface.co/deepseek-ai/DeepSeek-V4-Pro,DEAD,,,0,
2605.11363,PresentAgent-2: Towards Generalist Multimodal Presentation Agents,A6_deep_research,OTHER,2026-H1,2026-05-12,CAPABILITY,L2_PIPELINE,SYSTEM,github.com/AIGeeksGroup/PresentAgent-2,FULL_PIPELINE,,,626,.cjs;.css;.example;.gif;.ico;.jpg;.js;.json;.jsonl;.md;.mjs;.mp4
2605.23590,Co-ReAct: Rubrics as Step-Level Collaborators for ReAct Agents,A6_deep_research,GENERAL_ML,2026-H1,2026-05-22,METHOD,NA,FRAMEWORK,github.com/ZBWpro/Co-ReAct,FULL_PIPELINE,,,218,.bib;.example;.json;.md;.py;.sh;.toml;.txt;.yaml
2605.24218,QUEST: Training Frontier Deep Research Agents with Fully Synthetic Tasks,A6_deep_research,GENERAL_ML,2026-H1,2026-05-22,CAPABILITY,L1_STAGE,SYSTEM,github.com/OSU-NLP-Group/QUEST | huggingface.co/osunlp/QUEST-35B-RL | huggingface.co/spaces/osunlp,FULL_PIPELINE,,,2657,.1;.12;.13;.15;.awsefa;.base;.conf;.css;.csv;.deepep;.deepseekv3;.example
2605.25920,Can LLMs Time Travel? Enhancing Temporal Consistency in Legal Agentic Search through Reinforcement Learning,A6_deep_research,OTHER,2026-H1,2026-05-25,CAPABILITY,L1_STAGE,SYSTEM,github.com/AlexFanw/LegalSearch-R1,FULL_PIPELINE,,,356,.bin;.csv;.json;.jsonl;.md;.npy;.pkl;.py;.sh;.toml;.txt;.typed
2606.01091,Deep Research as Rubric for Reinforcement Learning,A6_deep_research,GENERAL_ML,2026-H1,2026-05-31,METHOD,NA,FRAMEWORK,github.com/bytedance/deer-flow | github.com/meiotoufa/DR-Rubric,FULL_PIPELINE,,,2020,.cmd;.code-workspace;.conf;.css;.csv;.example;.html;.ico;.ini;.jpg;.js;.json
2606.04507,Self-Evolving Deep Research via Joint Generation and Evaluation,A6_deep_research,GENERAL_ML,2026-H1,2026-06-03,METHOD,NA,FRAMEWORK,github.com/langchain-ai/open_deep_research,FULL_PIPELINE,,,45,.example;.ipynb;.json;.jsonl;.lock;.md;.py;.toml;.yml
2606.08671,SkillHone: A Harness for Continual Agent Skill Evolution Through Persistent Decision History,A6_deep_research,GENERAL_ML,2026-H1,2026-06-07,METHOD,NA,FRAMEWORK,github.com/Tencent/SkillHone | github.com/anthropics/skills,FULL_PIPELINE,,,411,.gz;.html;.js;.json;.md;.pdf;.py;.sh;.ttf;.txt;.xml;.xsd
2606.09730,SearchSwarm: Towards Delegation Intelligence in Agentic LLMs for Long-Horizon Deep Research,A6_deep_research,GENERAL_ML,2026-H1,2026-06-08,CAPABILITY,L1_STAGE,SYSTEM,github.com/MiniMax-AI/MiniMax-M2 | github.com/MiniMax-AI/MiniMax-M2.5 | huggingface.co/inclusionAI/Ring-2.6-1T,STUB,,,27,.md;.png
2606.13710,Hybrid Open-Ended Tri-Evolution Makes Better Deep Researcher,A6_deep_research,GENERAL_ML,2026-H1,2026-06-10,METHOD,NA,FRAMEWORK,github.com/IQuestLab/ote,FULL_PIPELINE,,,418,.base;.conf;.csv;.html;.lock;.md;.png;.py;.sh;.toml;.txt;.yaml
2606.15367,"S1-DeepResearch: Beyond Search, Toward Real-World Long-Horizon Research Agents",A6_deep_research,GENERAL_ML,2026-H1,2026-06-13,METHOD,NA,FRAMEWORK,github.com/ScienceOne-AI/S1-DeepResearch | github.com/UniPat-AI/UniScientist | huggingface.co/ScienceOne-AI/S1-DeepResearch-32B | huggingface.co/datasets/ScienceOne-AI/S1-DeepResearch-15k,FULL_PIPELINE,,,64,.jinja;.json;.md;.png;.py;.sh;.txt
2606.17029,DEEPRUBRIC: Evidence-Tree Rubric Supervision for Efficient Reinforcement Learning of Deep Research Agents,A6_deep_research,GENERAL_ML,2026-H1,2026-06-15,METHOD,NA,FRAMEWORK,huggingface.co/datasets/OpenSciLM | huggingface.co/datasets/inclusionAI,DEAD,,,0,
2607.02927,VideoSearcher: Empowering Video Deep Research with Multi-Tool Agentic Reasoning via Reinforcement Learning,A6_deep_research,OTHER,2026-H2,2026-07-03,CAPABILITY,L1_STAGE,SYSTEM,github.com/Stephen-gzk/VideoSearcher | huggingface.co/Stephengzk/VideoSearcher-8B | huggingface.co/datasets/Stephengzk/VideoSearcher-Data,STUB,,,2,.md
2404.07738,ResearchAgent: Iterative Research Idea Generation over Scientific Literature with Large Language Models,A7_ideation,MULTI,2024-H1,2024-04-11,CAPABILITY,L2_PIPELINE,SYSTEM,github.com/JinheonBaek/ResearchAgent,CODE_ONLY,,,21,.jsonl;.md;.py
2408.05086,A systematic framework for generating novel experimental hypotheses from language models,A7_ideation,SOCIAL_SCI,2024-H2,2024-08-09,METHOD,NA,FRAMEWORK,github.com/huggingface/transformers | github.com/kanishkamisra/minicons | huggingface.co/kanishka/smolm-aochildes-vocab,FULL_PIPELINE,,,6333,.bak;.cff;.csv;.dockerfile;.jpg;.json;.jsonnet;.md;.model;.png;.py;.sh
2408.14033,MLR-Copilot: Autonomous Machine Learning Research based on Large Language Models Agents,A7_ideation,GENERAL_ML,2024-H2,2024-08-26,CAPABILITY,L2_PIPELINE,SYSTEM,github.com/du-nlp-lab/MLR-Copilot | huggingface.co/spaces/du-lab,FULL_PIPELINE,,,1516,.csv;.gif;.ipynb;.json;.log;.md;.mov;.pdf;.png;.py;.py_2024-07-30_05-26-28;.py_2024-07-31_20-40-01
2410.13185,Chain of Ideas: Revolutionizing Research Via Novel Idea Development with LLM Agents,A7_ideation,GENERAL_ML,2024-H2,2024-10-17,CAPABILITY,L1_STAGE,SYSTEM,github.com/DAMO-NLP-SG/CoI-Agent | huggingface.co/spaces/DAMO-NLP-SG,FULL_PIPELINE,,,30,.jpg;.json;.md;.png;.py;.pyc;.txt;.yaml
2412.16270,MetaScientist: A Human-AI Synergistic Framework for Automated Mechanical Metamaterial Design,A7_ideation,MATERIALS,2024-H2,2024-12-20,CAPABILITY,L2_PIPELINE,SYSTEM,github.com/jsvine/pdfplumber | github.com/pdfminer/pdfminer.six | github.com/py-pdf/pypdf,FULL_PIPELINE,,,309,.bat;.bin;.drawio;.in;.json;.md;.pdf;.png;.py;.rst;.toml;.txt
2501.08120,In-situ graph reasoning and knowledge expansion using Graph-PReFLexOR,A7_ideation,MATERIALS,2025-H1,2025-01-14,METHOD,NA,FRAMEWORK,github.com/lamm-mit/PRefLexOR,CODE_ONLY,,,13,.ipynb;.md;.py;.txt
2503.22708,CodeScientist: End-to-End Semi-Automated Scientific Discovery with Code-based Experimentation,A7_ideation,GENERAL_ML,2025-H1,2025-03-20,CAPABILITY,L2_PIPELINE,SYSTEM,github.com/allenai/codescientist,FULL_PIPELINE,,,118,.json;.md;.pdf;.png;.py;.pyc;.tsv;.txt;.yaml
2503.23170,AstroAgents: A Multi-Agent AI for Hypothesis Generation from Mass Spectrometry Data,A7_ideation,OTHER,2025-H1,2025-03-29,CAPABILITY,L1_STAGE,SYSTEM,github.com/amirgroup-codes/AstroAgents,CODE_ONLY,,,171,.md;.png;.py;.txt
2505.17873,MOOSE-Chem3: Toward Experiment-Guided Hypothesis Ranking via Simulated Experimental Feedback,A7_ideation,CHEMISTRY,2025-H1,2025-05-23,METHOD,NA,FRAMEWORK,github.com/wanhaoliu/MOOSE-Chem3.git,FULL_PIPELINE,,,58,.json;.md;.py;.pyc;.sh;.txt
2505.19209,MOOSE-Chem2: Exploring LLM Limits in Fine-Grained Scientific Hypothesis Discovery via Hierarchical Search,A7_ideation,CHEMISTRY,2025-H1,2025-05-25,METHOD,NA,FRAMEWORK,github.com/ZonglinY/MOOSE-Chem2,FULL_PIPELINE,,,34,.jpg;.json;.md;.pdf;.png;.py;.sh;.txt;.xlsx
2505.21396,Augmenting Research Ideation with Data: An Empirical Investigation in Social Science,A7_ideation,SOCIAL_SCI,2025-H1,2025-05-27,METHOD,NA,FRAMEWORK,github.com/assafelovic/gpt-researcher,FULL_PIPELINE,,,762,.cff;.conf;.css;.csv;.dev;.docx;.env;.example;.fullstack;.graphql;.html;.ico
2506.12937,HypER: Literature-grounded Hypothesis Generation and Distillation with Provenance,A7_ideation,OTHER,2025-H1,2025-06-15,CAPABILITY,L1_STAGE,SYSTEM,huggingface.co/amazon/MistralLite,DEAD,,,0,
2506.18348,Dynamic Knowledge Exchange and Dual-diversity Review: Concisely Unleashing the Potential of a Multi-Agent Research Team,A7_ideation,MULTI,2025-H1,2025-06-23,CAPABILITY,L2_PIPELINE,SYSTEM,github.com/vvvlun/IDVSCI,FULL_PIPELINE,,,367,.css;.html;.js;.json;.md;.png;.proto;.py;.pyc;.sh;.svg;.toml
2508.04575,Beyond Brainstorming: What Drives High-Quality Scientific Ideas? Lessons from Multi-Agent Collaboration,A7_ideation,GENERAL_ML,2025-H2,2025-08-06,METHOD,NA,FRAMEWORK,github.com/NuoJohnChen/Idea2Proposal,FULL_PIPELINE,,,2227,.gif;.html;.in;.jpeg;.json;.log;.md;.pdf;.png;.py;.pyc;.sh
2508.19200,The Ramon Llull's Thinking Machine for Automated Ideation,A7_ideation,GENERAL_ML,2025-H2,2025-08-26,CAPABILITY,L1_STAGE,SYSTEM,github.com/colinzhaoust/ramon | github.com/tatsu-lab/alpaca,DEAD,,,0,
2510.06579,"TinyScientist: An Interactive, Extensible, and Controllable Framework for Building Research Agents",A7_ideation,GENERAL_ML,2025-H2,2025-10-08,METHOD,NA,FRAMEWORK,github.com/Aider-AI/aider | github.com/ICLR/Master-Template | github.com/acl-org/acl-style-files | github.com/ulab-uiuc/tiny-scientist,FULL_PIPELINE,,,691,.c;.chatito;.clj;.cpp;.cs;.css;.d;.dart;.el;.elm;.env;.ex
2510.20844,TrustResearcher: Automating Knowledge-Grounded and Transparent Research Ideation with Multi-Agent Collaboration,A7_ideation,GENERAL_ML,2025-H2,2025-10-20,CAPABILITY,L2_PIPELINE,SYSTEM,github.com/valleysprings/TrustResearcher,CODE_ONLY,,,49,.md;.png;.py;.txt;.yaml
2511.02238,Deep Ideation: Designing LLM Agents to Generate Novel Research Ideas on Scientific Concept Network,A7_ideation,GENERAL_ML,2025-H2,2025-11-04,CAPABILITY,L1_STAGE,SYSTEM,github.com/kyZhao-1/Deep-Ideation,STUB,,,1,.md
2601.16282,Generating Literature-Driven Scientific Theories at Scale,A7_ideation,OTHER,2026-H1,2026-01-22,CAPABILITY,L1_STAGE,SYSTEM,github.com/allenai/asta-paper-finder | github.com/allenai/asta-theorizer,FULL_PIPELINE,,,93,.ai;.css;.html;.json;.md;.png;.py;.txt
2602.01815,INDIBATOR: Diverse and Fact-Grounded Individuality for Multi-Agent Debate in Molecular Discovery,A7_ideation,CHEMISTRY,2026-H1,2026-02-02,CAPABILITY,L1_STAGE,SYSTEM,anonymous.4open.science/r/debate_scientist-AACB,DEAD,,,0,
2602.07491,GraphAgents: Knowledge Graph-Guided Agentic AI for Cross-Domain Materials Design,A7_ideation,MATERIALS,2026-H1,2026-02-07,CAPABILITY,L1_STAGE,SYSTEM,github.com/datalab-to/marker | github.com/ggml-org/llama.cpp | github.com/meta-llama/llama3,FULL_PIPELINE,,,3287,.bat;.c;.cl;.cmake;.comp;.cpp;.css;.csv;.cu;.cuh;.disabled;.dockerfile
2602.18920,DeepInnovator: Triggering the Innovative Capabilities of LLMs,A7_ideation,GENERAL_ML,2026-H1,2026-02-21,METHOD,NA,FRAMEWORK,github.com/HKUDS/DeepInnovator | github.com/MiniMax-AI/MiniMax-M2.1,CODE_ONLY,,,511,.jpg;.md;.png;.py;.sh;.txt;.typed;.yaml
2602.22215,Graph Your Way to Inspiration: Integrating Co-Author Graphs with Retrieval-Augmented Generation for Large Language Model Based Scientific Idea Generation,A7_ideation,GENERAL_ML,2025-H2,2025-12-05,CAPABILITY,L1_STAGE,SYSTEM,github.com/Pengzhen97/GYWI,FULL_PIPELINE,,,6,.html;.json;.md;.py;.txt
2603.07444,HLER: Human-in-the-Loop Economic Research via Multi-Agent Pipelines for Empirical Discovery,A7_ideation,SOCIAL_SCI,2026-H1,2026-03-08,CAPABILITY,L2_PIPELINE,SYSTEM,github.com/SocialCatalystLab/ape-papers | github.com/maxwell2732/hler-working-papers,DEMO_APP,,,47597,.bib;.checksum;.css;.csv;.dat;.eot;.jpg;.js;.json;.jsonl;.map;.md
2603.13840,ClimateAgents: A Multi-Agent Research Assistant for Social-Climate Dynamics Analysis,A7_ideation,SOCIAL_SCI,2026-H1,2026-03-14,CAPABILITY,L2_PIPELINE,SYSTEM,github.com/i-am-bee/beeai-framework | github.com/joaomdmoura/crewai | github.com/langchain-ai/langgraph,FULL_PIPELINE,,,668,.ambr;.cjs;.example;.ipynb;.js;.json;.lock;.md;.mts;.png;.py;.svg
2603.21728,EvoIdeator: Evolving Scientific Ideas through Checklist-Grounded Reinforcement Learning,A7_ideation,GENERAL_ML,2026-H1,2026-03-23,METHOD,NA,FRAMEWORK,huggingface.co/RedHatAI/Llama-3,DEAD,,,0,
2604.16723,Debate as Reward: A Multi-Agent Reward System for Scientific Ideation via RL Post-Training,A7_ideation,GENERAL_ML,2026-H1,2026-04-17,METHOD,NA,FRAMEWORK,github.com/assafelovic/gpt-researcher | github.com/mnsalimi/Debate-as-Reward-A-Multi-Agent-Reward-System-for-Scientific-Ideation-via-RL-Post-Training,FULL_PIPELINE,,,762,.cff;.conf;.css;.csv;.dev;.docx;.env;.example;.fullstack;.graphql;.html;.ico
2604.20548,Enhancing Research Idea Generation through Combinatorial Innovation and Multi-Agent Iterative Search Strategies,A7_ideation,GENERAL_ML,2026-H1,2026-04-22,CAPABILITY,L1_STAGE,SYSTEM,github.com/ChenShuai00/MAGenIdeas | github.com/NoviScl/AI-Researcher | huggingface.co/sentence-transformers/all-MiniLM-L6-v2 | huggingface.co/spaces/cshuai20,FULL_PIPELINE,,,34688,.css;.gif;.html;.index;.js;.json;.md;.mp4;.png;.proto;.py;.pyc
2605.04922,Evolving Idea Graphs with Learnable Edits-and-Commits for Multi-Agent Scientific Ideation,A7_ideation,GENERAL_ML,2026-H1,2026-05-06,CAPABILITY,L1_STAGE,SYSTEM,anonymous.4open.science/r/idea-graph-717F,DEAD,,,0,
2605.05258,"PARNESS: A Paper Harness for End-to-End Automated Scientific Research with Dynamic Workflows, Full-Text Indexing, and Cross-Run Knowledge Accumulation",A7_ideation,UNCLEAR,2026-H1,2026-05-06,METHOD,UNCLEAR,SYSTEM,github.com/gtrhythm/PARNESS | github.com/gtrhythm/PARNESSand | github.com/opendatalab/PDF-Extract-Kit,FULL_PIPELINE,,,396,.bak;.bat;.css;.doctree;.html;.inv;.jpg;.js;.json;.map;.md;.mo
2605.14790,Graphs of Research: Citation Evolution Graphs as Supervision for Research Idea Generation,A7_ideation,GENERAL_ML,2026-H1,2026-05-14,METHOD,NA,FRAMEWORK,github.com/deepseek-ai/DeepSeek-V3 | github.com/kermitt2/grobid,FULL_PIPELINE,,,13926,.1;.2;.2016;.2017;.2018;.2019;.2020;.2021;.2022;.2023;.2024;.2026
2605.23917,Multi-Persona Debate System for Automated Scientific Hypothesis Generation,A7_ideation,MATERIALS,2026-H1,2026-04-14,CAPABILITY,L2_PIPELINE,SYSTEM,github.com/ohgiracho/mpds-paper,FULL_PIPELINE,,,646,.cff;.csv;.example;.json;.md;.pptx;.py;.txt;.xlsx
2605.27176,The Compressive Knowledge Graph Hypothesis: Which Graph Facts Matter for Scientific Hypothesis Generation?,A7_ideation,MATERIALS,2026-H1,2026-05-26,METHOD,NA,FRAMEWORK,huggingface.co/datasets/matter2mech,DEAD,,,0,
2606.03029,Conditional Hypothesis Generation for LLM-Based Text Analysis with Researcher-Specified Covariates,A7_ideation,SOCIAL_SCI,2026-H1,2026-06-02,METHOD,NA,FRAMEWORK,github.com/rmovva/HypotheSAEs,FULL_PIPELINE,,,44,.in;.ipynb;.json;.md;.png;.py;.toml;.txt
2606.25198,"Heuresis: Search Strategies for Autonomous AI Research Agents Across Quality, Diversity and Novelty",A7_ideation,GENERAL_ML,2026-H1,2026-06-23,METHOD,NA,FRAMEWORK,github.com/a-antoniades/Heuresis,FULL_PIPELINE,,,359,.cff;.example;.j2;.json;.lock;.md;.pdf;.png;.py;.sh;.sql;.toml
2606.26246,Lacuna: A Research Map for Machine Learning,A7_ideation,GENERAL_ML,2026-H1,2026-06-24,CAPABILITY,L2_PIPELINE,SYSTEM,github.com/assafelovic/gpt-,DEAD,,,0,
2607.00924,Graph-Native Reinforcement Learning Enables Traceable Scientific Hypothesis Generation through Conceptual Recombination,A7_ideation,MATERIALS,2026-H2,2026-07-01,METHOD,L1_STAGE,SYSTEM,github.com/datalab-to/marker | github.com/lamm-mit/graph-preflexor-grpo | huggingface.co/datasets/lamm-mit | huggingface.co/datasets/lamm-mit/graph_ | huggingface.co/lamm-mit/Graph-Preflexor-1.7b_08012026 | huggingface.co/lamm-mit/Graph-Preflexor-3b_08012026,FULL_PIPELINE,,,843,.bib;.cjs;.css;.csv;.dot;.gif;.graphml;.html;.ipynb;.js;.json;.jsonl
2607.03863,Rethinking Scientific Discovery in the Agentic Era,A7_ideation,MULTI,2026-H2,2026-07-04,CAPABILITY,L2_PIPELINE,SYSTEM,github.com/OpenLAIR/dr-claw,FULL_PIPELINE,,,1264,.aux;.bbl;.bib;.blg;.bst;.cff;.css;.example;.gz;.html;.jpg;.js
2607.18235,Automated Discovery Has No Universally Superior Harness,A7_ideation,GENERAL_ML,2026-H2,2026-07-20,METHOD,NA,FRAMEWORK,github.com/akshat57/harness-generalization | github.com/algorithmicsuperintelligence/openevolve,FULL_PIPELINE,,,486,.backup;.cpp;.css;.hpp;.html;.in;.js;.json;.kattisrc;.lock;.md;.mlir
2404.08680,Automating Research Synthesis with Domain-Specific Large Language Model Fine-Tuning,A8_scholarly_record,OTHER,2024-H1,2024-04-08,CAPABILITY,L1_STAGE,SYSTEM,github.com/peterjhwang/slr-helper,FULL_PIPELINE,,,39,.in;.json;.md;.py;.sample;.txt
2405.20477,Automated Focused Feedback Generation for Scientific Writing Assistance,A8_scholarly_record,GENERAL_ML,2024-H1,2024-05-30,CAPABILITY,L1_STAGE,SYSTEM,github.com/tatsu-lab/stanford_alpaca | huggingface.co/docs/transformers,FULL_PIPELINE,,,23,.jpg;.json;.jsonl;.md;.png;.py;.txt
2407.12857,"Automated Peer Reviewing in Paper SEA: Standardization, Evaluation, and Analysis",A8_scholarly_record,GENERAL_ML,2024-H2,2024-07-09,CAPABILITY,L1_STAGE,SYSTEM,github.com/ZhaolinGao/Reviewer2,DEMO_APP,,,7,.jar;.md;.py
2407.13993,LLAssist: Simple Tools for Automating Literature Review Using Large Language Models,A8_scholarly_record,OTHER,2024-H2,2024-07-19,CAPABILITY,L1_STAGE,SYSTEM,github.com/cyharyanto/llassist,DATA_ONLY,,,130,.cs;.csproj;.css;.json;.map;.md;.png;.razor;.sln;.yml
2411.18583,Automated Literature Review Using NLP Techniques and LLM-Based Retrieval-Augmented Generation,A8_scholarly_record,OTHER,2024-H2,2024-11-27,CAPABILITY,L1_STAGE,SYSTEM,huggingface.co/datasets/allenai/scitldr,DEAD,,,0,
2503.08506,ReviewAgents: Bridging the Gap Between Human and AI-Generated Paper Reviews,A8_scholarly_record,GENERAL_ML,2025-H1,2025-03-11,CAPABILITY,L1_STAGE,SYSTEM,github.com/titipata/scipdf_parser,FULL_PIPELINE,,,21,.jar;.json;.md;.pdf;.png;.py;.sh;.txt
2504.08762,InteractiveSurvey: An LLM-based Personalized and Interactive Survey Paper Generation System,A8_scholarly_record,GENERAL_ML,2025-H1,2025-03-31,CAPABILITY,L2_PIPELINE,SYSTEM,github.com/TechnicolorGUO/InteractiveSurvey,FULL_PIPELINE,,,2219,.css;.csv;.html;.iml;.js;.json;.less;.md;.mp4;.pdf;.png;.pth
2506.22026,Literature-Grounded Novelty Assessment of Scientific Ideas,A8_scholarly_record,GENERAL_ML,2025-H1,2025-06-27,METHOD,L1_STAGE,SYSTEM,github.com/simra-shahid/idea_novelty_checker,FULL_PIPELINE,,,49,.csv;.json;.md;.pdf;.png;.py;.txt;.yml
2507.10522,DeepResearch$^{\text{Eco}}$: A Recursive Agentic Workflow for Complex Scientific Question Answering in Ecology,A8_scholarly_record,OTHER,2025-H2,2025-07-14,CAPABILITY,L1_STAGE,SYSTEM,github.com/sciknoworg/deep-research,FULL_PIPELINE,,,988,.cff;.csv;.example;.ipynb;.md;.pdf;.png;.py;.txt;.xlsx
2507.11330,Automated Novelty Evaluation of Academic Paper: A Collaborative Approach Integrating Human and Large Language Model Knowledge,A8_scholarly_record,OTHER,2025-H2,2025-07-15,METHOD,NA,FRAMEWORK,github.com/kermitt2/grobid | github.com/njust-winchy/method,FULL_PIPELINE,,,13926,.1;.2;.2016;.2017;.2018;.2019;.2020;.2021;.2022;.2023;.2024;.2026
2508.05660,Open-Source Agentic Hybrid RAG Framework for Scientific Literature Review,A8_scholarly_record,OTHER,2025-H2,2025-07-30,CAPABILITY,L1_STAGE,SYSTEM,github.com/Kamaleswaran-Lab/Agentic-Hybrid-Rag,FULL_PIPELINE,,,33,.csv;.faiss;.json;.md;.pkl;.png;.py;.txt;.xlsx
2509.12282,AISSISTANT: Human-AI Collaborative Review and Perspective Research Workflows in Data Science,A8_scholarly_record,GENERAL_ML,2025-H2,2025-09-14,CAPABILITY,L2_PIPELINE,SYSTEM,github.com/gsasikiran/TIB-webapp,FULL_PIPELINE,,,162,.adoc;.js;.json;.local;.md;.mdx;.mjs;.png;.scss;.svg;.ts;.tsx
2510.05138,LiRA: A Multi-Agent Framework for Reliable and Readable Literature Review Generation,A8_scholarly_record,GENERAL_ML,2025-H2,2025-10-01,CAPABILITY,L2_PIPELINE,SYSTEM,github.com/lira-workflow/auto-review-writing,FULL_PIPELINE,,,77,.bash;.jpg;.json;.md;.png;.py;.txt;.yaml
2510.07733,SurveyG: A Multi-Agent LLM Framework with Hierarchical Citation Graph for Automated Survey Generation,A8_scholarly_record,GENERAL_ML,2025-H2,2025-10-09,CAPABILITY,L2_PIPELINE,SYSTEM,github.com/akBear23/SurveyG.git,FULL_PIPELINE,,,2366,.aux;.bin;.example;.json;.log;.md;.out;.pdf;.py;.pyc;.sh;.sqlite3
2602.18453,LLM-Assisted Replication for Quantitative Social Science,A8_scholarly_record,SOCIAL_SCI,2026-H1,2026-02-04,CAPABILITY,L2_PIPELINE,SYSTEM,github.com/kubotaso/AI_Social_Replication,CODE_ONLY,,,3904,.csv;.jpg;.json;.md;.png;.py;.r;.sh;.txt
2604.00248,REM-CTX: Automated Peer Review via Reinforcement Learning with Auxiliary Context,A8_scholarly_record,MULTI,2026-H1,2026-03-31,CAPABILITY,L1_STAGE,SYSTEM,github.com/huggingface/trl,FULL_PIPELINE,,,571,.cff;.in;.ipynb;.jinja;.json;.md;.png;.py;.qls;.toml;.txt;.typed
2604.11924,GoodPoint: Learning Constructive Scientific Paper Feedback from Author Responses,A8_scholarly_record,GENERAL_ML,2026-H1,2026-04-13,METHOD,NA,FRAMEWORK,github.com/datalab-to/marker,FULL_PIPELINE,,,265,.ini;.jpeg;.json;.jsonl;.lock;.md;.pdf;.png;.py;.sh;.toml;.yaml
2604.20622,pAI/MSc: ML Theory Research with Humans on the Loop,A8_scholarly_record,GENERAL_ML,2026-H1,2026-04-22,CAPABILITY,L2_PIPELINE,SYSTEM,github.com/PoggioAI/PoggioAI_MSc | github.com/google-deepmind/alphaevolve_repository_of_problems | github.com/math-inc/strongpnt,FULL_PIPELINE,,,500,.bak;.bib;.bst;.example;.html;.js;.json;.md;.mp4;.pdf;.png;.py
2605.21491,Teaching Language Models to Forecast Research Success Through Comparative Idea Evaluation,A8_scholarly_record,GENERAL_ML,2026-H1,2026-04-06,CAPABILITY,L1_STAGE,SYSTEM,anonymous.4open.science/r/Benchmark- | anonymous.4open.science/r/Benchmark-Dataset- | github.com/allenai/s2orc-doc2json | huggingface.co/datasets/pwc-archive/datasets,FULL_PIPELINE,,,70,.css;.gz;.html;.json;.md;.nxml;.pdf;.properties;.py;.sh;.txt;.xml
2605.30947,Extending AI for Research to the Humanities: A Multi-Agent Framework for Evidence-Grounded Scholarship,A8_scholarly_record,SOCIAL_SCI,2026-H1,2026-05-29,CAPABILITY,L2_PIPELINE,SYSTEM,github.com/YatingPan/SPIRE,DEAD,,,0,
2606.01013,Can AI Review Improve Paper Drafting? An Empirical Study on 20 Computer Architecture Submissions,A8_scholarly_record,OTHER,2026-H1,2026-05-31,CAPABILITY,L1_STAGE,CASE_STUDY,github.com/unarylab/ai-paper-review,CODE_ONLY,,,106,.css;.html;.md;.py;.toml;.yaml;.yml
2606.09198,MASS: Deep Research for Social Sciences with Memory-Augmented Social Simulation,A8_scholarly_record,SOCIAL_SCI,2026-H1,2026-06-08,CAPABILITY,L2_PIPELINE,SYSTEM,github.com/tjunlp-lab/MASS_,DEAD,,,0,
2607.02520,AutoResearch: An Execution-Grounded Multi-Agent Framework for Reliable Research Workflow Automation,A8_scholarly_record,GENERAL_ML,2026-H1,2026-05-04,CAPABILITY,L2_PIPELINE,SYSTEM,github.com/raja21068/AutoResearch,FULL_PIPELINE,,,979,.bak;.bak2;.bst;.cls;.csv;.example;.html;.jpg;.json;.md;.png;.py
